617,qualifier,1,8-high low qualifier,You can't win the low hand if you have better than an high card with an eight.
618,qualifier,2,Beat the deck,The winning hand must beat the top five cards off the deck.
619,qualifier,3,Beat the table with a draw,"You must beat the table hand to win, and the table hand gets a draw."
620,qualifier,3,Beat all table hands,To win you must be able to beat every set of table cards.
621,qualifier,3,"Beat the table, split to screw","You must beat the table hand, which is split into high and low hands to screw the most players."
622,qualifier,3,Must have the theme ingredient,You cannot win unless you have three cards of the same suit as the table card.
623,qualifier,3,Third card kills hands,"If you have a card matching the rank of the third common card, you cannot win unless everyone else folds."
624,qualifier,3,Beat the table,You must beat the table hand to win.
625,qualifier,4,Split if no one qualifies,"If no one qualifies to win, split the pot among the players who didn't fold."
626,qualifier,4,Redeal if no one wins,"If no one beats the qualifier, redeal for all."
627,qualifier,4,Redeal/reante,"If no one beats the qualifier, redeal and reante for those still in."
628,qualifier,5,Low hands must have five cards,The winning low hand must have at least five cards in it.
629,qualifier,5,Must have five cards,You can't win without five live cards in hand.
630,qualifier,5,Must win both hands,You must win the five card hand and the two card hand to win the pot.
631,qualifier,5,One leg must be blind,"To take the pot, one of the legs must be won blind (without ever looking at your cards)."
632,qualifier,5,You must beat the first winner,You cannot win the hand unless you hand beats the winner of the first round.
633,rank,1,Casino low,"Straights and flushes are ignored in low hands. The lowest possible hand is A-2-3-4-5, known as the Wheel or the Bicycle."
634,rank,1,Natural lows beat wilds,Low hands with wild cards automatically lose to low hands without wild cards.
635,rank,1,Second place hands,"The second best hand wins high, the second worst hand wins low."
636,rank,1,Ace-six lows,"In low hands, aces can be low, and straights and flushes matter. The lowest hand is A-2-3-4-6 unsuited."
637,rank,1,Three card hands,Use three card poker hands (straight flush beats three of a kind beats straight beats flush beats pair beats high card).
638,rank,1,Two wilds loses,Any hand with two or more wilds loses to any hand with one or fewer wilds.
639,rank,1,The split-hand is the middle hand,"The split-hand is the middle hand. If there are an even number of players at the showdown, it is the higher of the two hands closest to the middle."
640,rank,1,Middle hand takes the pot,"The high hand is the middle hand using standard poker hand ranks. If there are two middle hands, break ties from the middle: most sevens and eights wins, then most sixes and nines, and so on."
641,rank,1,Second best hand wins,The second best hand using standard poker hands wins the pot.
642,rank,1,Third best split-hand,The split-hand is the third best hand using standard poker hands.
643,rank,1,Natural high split-hand,The split-hand is the high hand with no wild cards.
644,rank,1,Natural high split-hand,The split-hand is the high hand among players who have no wild cards.
645,rank,1,Split-hand uses other downs,The split-hand is the best hand made using down cards not used for the high hand.
646,rank,1,Five card high hand,The high hand is the five card hand.
647,rank,1,Three card split-hand,The split hand is the best three card hand.
648,rank,1,The high hand is down,The high hand is made up of down cards.
649,rank,1,Split-hand uses the bottom flop,"The high hand uses the top flop, the split-hand uses the bottom flop"
650,rank,1,High hand is up,The high hand is made of up cards.
651,rank,1,Three kings beat all and scoop,"Standard poker hands, but three kings beats all other hands and counts as the top split card."
652,rank,1,The low hand is up,The low hand is made up of face-up cards.
653,rank,1,Split-hand is down,The split-hand is made of down cards.
654,rank,1,Two card split-hand,The split-hand is the two card hand.
655,rank,1,The low hand is down,The low hand is made up of face-down cards.
656,rank,2,"Three card hands, no straight or flush","Hand ranks is determined by three card hands, but straights and flushes do not count."
657,rank,2,Aces low,Aces are considered low in all hands.
658,rank,2,3-5-7 beats all,3-5-7 is the best hand.
659,rank,2,Joker beats all,"Standard poker hands, but any hand with a joker beats any hand without one."
660,rank,2,No straights,"Standard poker hands, but straights don't count."
661,rank,2,Cat and dog hands,"Standard poker hands with four new hands. Big cat (eight-king, no flush or pair) beats Little Cat (three-eight, no flush or pair) beats Big Dog (ace-nine, no flush or pair) beats Little Dog (two-seven, no flush no pair) beats a straight. All of them loose to a flush."
662,rank,2,Declared hand beats all,"Standard poker hands, but the hand declared at the beginning of the game beats all other hands."
663,rank,2,Wrap-around straights and bridge flushes,"Normal poker hands except straights and flushes. Straight may wrap around the ace (K-A-2), and flushes are compared by bridge suit rather than high card (spades beats hearts beats diamonds beats clubs)."
664,rank,2,Red queens beat all,"Standard poker hands, except a pair of red queens beats everything."
665,rank,2,Black queens beat everything,"Standard poker hands, except a pair of black queens beats everything."
666,rank,2,Jack high beats all,"Standard poker hands, except a jack high (no sets or runs) beats everything else."
667,rank,2,Sevens beat all,"Standard poker hands, except a pair of sevens beats everything."
668,rank,2,Queens lose,"Standard poker hands, except any hand with a queen in it loses to one without a queen."
669,rank,2,Four flush and four straight,"Standard poker hands plus a four card flush beats a four card straight which beats a pair, but both lose to two pair."
670,rank,2,Four flush,"Standard poker hands plush a four card flush, which beats a pair and loses to two pair."
671,rank,2,Simple blaze and odd straights,"Standard poker hands plus Simple Blaze (two pair, all face cards) beats two pair, Skip Straights (straights skipping every other card) beat round the corner straights (straights with aces as high and low) beat three of a kind."
672,rank,2,Trip threes beats all,"Standard poker hands, except three threes beats everything."
673,rank,2,Sevens beat all,"Standard poker hands, except two sevens beats everything else, and three or more sevens loses to everything else."
674,rank,2,Six and nine beat all,"Standard poker hands, but a hand with a six and a nine beats any hand without a six and a nine."
675,rank,2,Straight to eight over pairs,"Two card hands, but straights to the eight or higher beat a pair."
676,rank,2,"Two card hands, straight beats pair","Standard two card poker hands, but a straight beats a pair beats a flush."
677,rank,2,"No straights or flushes, threes beat all","Standard poker hands, but there are no straights or flushes, and three threes beats all hands."
678,rank,2,Theme ingredient hands,"Standard poker hands, except hands with three cards of the same suit as the table card count one and a half hand ranks higher."
679,rank,2,Twos lose,"Standard poker hands, but any had with a two in it loses to any hand without a two."
680,rank,2,Jacks are low,Jacks count as the lowest card in the deck (below a 2).
681,rank,2,Straights and flushes don't count,"Normal poker hands, but straights and flushes don't count."
682,rank,2,Mexican hands,"Mexican hands: Standard poker hands, except that a flush beats a full house."
683,rank,3,Split card based on common,"If the last common is eight or higher, the split card is the high card of that suit. Otherwise the split card is the low card of that suit."
684,rank,3,Low table suit split-card,The split card is the low card of the same suit as the table card.
685,rank,3,High or low hole spade split card,"If an odd number of spades were dealt face up, the split card is the low down spade, otherwise it is the high down spade."
686,rank,3,High or low hole spade split card,"The split-card is the high spade. If the ace of spades is dealt face up, the split-card is the low spade. If the lowest up spade is dealt after the ace, the split-card goes back to the high spade."
687,rank,3,"Low hole split-card, if no tie","The low card in the hole is the split-card. If there is a tie of split-cards, then there is no split-card."
688,rank,3,"High hole split-card, if no tie","The high card in the hole is the split-card. If there is a tie of split-cards, then there is no split-card."
689,rank,3,Split card based on table,"If the last table card is eight or higher, the split card is the high card of that suit. Otherwise the split card is the low card of that suit."
690,rank,3,Low hole spade split-card,"The split-card is the low, face-down spade."
691,rank,3,Down queen of spades split-card.,"The split-card is a face down queen of spades, if there is one."
692,rank,3,High hole spade split-card,The split-card is the high face-down spade.
693,rank,3,High hole diamond split-card,The split-card is the high face-down diamond.
694,rank,3,High hole heart split-card,The split-card is the high face-down heart.
695,rank,3,Low hole heart split-card,The split-card is the low face-down heart.
696,rank,3,Wild hole spade split-card,The split-card is any face-down spade that is wild specifically for that player.
697,rank,3,Queen of spades split-card,The split-card is the queen of spades.
698,rank,3,Low hole diamond split-card,"The split card is the low, face-down diamond."
699,rank,3,Down black eight split-card,The split-card is any face-down black eight.
700,rank,3,Split-card is high suit match,The split-card is the high down card of the same suit as the middle common card.
701,rank,3,High spade high-card,The high card is the high spade.
702,rank,3,Low diamond low-card,The low card is the low diamond.
703,rank,3,Low spade low-card,The low-card is the low spade.
704,rank,4,"7/27 hands, 27 in 10 beats all","Aces are 1 or 11, face cards are 1/2, all other cards are face value. High hand is closest to 27, low hand is closest to 7. Ties broken by inside, outside, high, or low as dealer calls or house rules. A 27 point hand with 10 or less cards takes high and low."
705,rank,4,Counting hands,"Hands are ranked by total points. Aces are 1 or 11, face cards are 10, all other cards are face value."
706,rank,4,Counting hands,"Hands are ranked by total points. Aces are worth 1, face cards are worth 10, and all other cards are face value."
707,rank,4,7/27 hands for low,"Low hands are 7/27 hands, ranked by total value. Aces are worth 1, face cards are worth 1/2, and all other cards are worth face value."
708,rank,4,Blackjack hands,"Blackjack hands. Aces count as 1 or 11, face cards are 10, everything else is face value. Highest total that doesn't go over 21 wins."
709,rank,4,Counting hands for low,"Low hands are counting hands, ranked based on total of all cards, aces equal 1, face cards equal 10, all other cards face value."
710,rank,4,Football hands,"Football hands. Face cards are worth six, aces after face cards are worth one, twos and threes are worth face value, everything else is zero. Highest total wins. In case of a tie, deal cards to the tied players, first face card wins."
711,rank,4,"Counting hands, no kings","Aces are worth 1 or 11, face cards are worth 10, kings are worth 0, everything else is face value. Hand value is total of the cards."
712,rank,4,Florida bingo hands,"Florida bingo hands. Ace is 1/2 or 15, face cards are 1 or 10, all others are face value. Hand value is sum of cards."
713,rank,4,Number hands,"Number hands: hands are the totals of the cards, ace is one or 15, face cards 10, all others face value."
714,rank,4,Plus/minus counting hands,"Blacks are negative, reds are positive, aces are 1, face cards are 10, all others are face value. Hand value is total of cards."
715,rank,4,Dot hands,The best hand has the most dots. Dots are the suit symbols down the middle. Face cards and cards with two columns of suit symbols have no dots.
716,rank,4,Spot hands,"Spot hands: count the total spots, aces count as one, face cards count as two, all others count face value."
717,rank,4,Spot hands for low,"Spot hands for low: count the total spots, aces count as one, face cards count as two, all others count face value."
718,rank,4,31 hands,"31 hands: aces are 1 or 11, face cards are 10, all other cards are face value. Closest to 31 is best, but over 31 can't beat under 31."
719,rank,4,Down blackjack split-hand.,The split-hand is the best blackjack hand made up of face down cards.
720,rank,4,Dot split-hands,"The split-hands are dot hands, which total the number suit symbols in the middle column of suit symbols. Cards with two columns of suit symbols and face cards have no dots. Dot hands use all cards, not just the best n cards."
721,rank,4,Count hands,"Tens and face cards are worth 0 or 10, aces are worth 1 or 11, all other cards are face value."
722,rank,4,7/27 hands,"Aces are 1 or 11, face cards are 1/2, all other cards are face value. The low hand is closest to 7, the high hand is closest to 27. Ties are broken by inside, outside, high, or low as dealer calls or house rules."
723,rank,4,5 1/2 hands,"Aces are 1 or 11, face cards are 1/2 or 10, all other cards are face value. Low hand is closest to 5 1/2, high hand is closest to 21. Ties are broken by low."
724,rank,4,"7/27 hands, double clubs","Aces are 1 or 11, face cards are 1/2, all other cards are face value, clubs count double. The low hand is closest to 7, the high hand is closest to 27. Ties are broken by inside, outside, high, or low as dealer calls or house rules."
725,rank,4,8/28 hands,"Aces are 1 or 11, face cards are 1/2, all other cards are face value, clubs count double. The low hand is closest to 8, the high hand is closest to 28. Ties are broken by inside, outside, high, or low as dealer calls or house rules."
726,rank,4,3/33 hands,"Aces are 1 or 11, face cards are 10, all other cards are face value. The low hand is closest to three without being under, the high hand is closest to 33 without being over."
727,rank,4,2/22 hands,"Aces are 1 or 11, face cards and tens are 1/2, all other cards are face value. Low hand is closest to 2 without being under, high hand is closest to 22 without being over."
728,rank,4,"7/27 hands, hearts and diamonds are 0","Aces are 1 or 11, face cards are 1/2, diamonds and hearts are 0, all other cards are face value. The low hand is closest to 7, the high hand is closest to 27. Ties broken by inside, outside, high, or low as dealer calls or house rules."
729,rank,4,"7/27 hands, low beats high","Aces are 1 or 11, face cards are 1/2, all other cards are face value, clubs count double. The low hand is closest to 7, the high hand is closest to 27. Hands below the target value beat hands below the target value in all cases."
730,rank,4,"7/27 hands, clubs and spades are 0","Aces are 1 or 11, face cards are 1/2, clubs and spades are 0, all other cards are face value. Low hand is closest to 7, high hand is closest to 27. Ties broken by inside, outside, high, or low as dealer calls/house rules."
731,rank,4,Red blackjack high hand,The high hand is the best blackjack hand made of red cards.
732,rank,4,Black blackjack split-hand,The split-hand is the best blackjack hand made of black cards.
733,rank,5,Badugi lows,"Low hands are ranked by Badugi lows. Straights are ignored, and any cards duplicating the suit or rank of another card is ignored. Aces are low. Hands with more cards (less ignored cards) beat hands with fewer cards. The lowest possible hand is A-2-3-4 unsuited."
734,rank,5,"High card wins, suits break ties","The highest card wins. Ties are broken by suits, spades are best, then hearts, diamonds, and clubs."
735,rank,5,Best flush hands,"Hands from worst to best are two card flush, three card flush, four card flush, five card flush, five card straight flush."
736,rank,5,Most eights wins,The player with the most eights and sets of two cards adding to eight wins. Each card may only be used once.
737,rank,5,"Closest to ace, two, three wins",The closest hand to ace-two-three wins. Hands with a pair lose to hands without a pair. Distance is determined using Manhattan distances.
738,rank,5,"Closest to ace, king, queen wins",The closest hand to ace-king-queen wins. Hands with a pair lose to hands without a pair. Distance is determined using Manhattan distances.
739,rank,5,Diamond count split-hand.,"The split hand is the greatest sum of ranks of diamonds. Jack = 11, Queen = 12, King = 13, Ace = 14."
740,rank,5,Down black jacks and fives split-hand,The split-hand is the best two card hand made up of only down black jacks and black fives.
741,rank,5,Down sixes split-hand,The split-hand is won by whoever has the most down sixes.
742,rank,5,Best straight flush split-hand,"The split-hand is straight flush hands, with three card straight flushes losing to four card straight flushes losing to five card straight flushes."
743,repeat,1,Go until someone declares best hand,Any player may declare that they have the best hand by not drawing and paying 10x max bet.
744,repeat,2,Repeat until some bets,"If no one bet in the last round, repeat the last two actions until someone does make a bet."
745,repeat,2,Repeat until there aren't enough cards,Repeat the last two actions until there are fewer cards in the  deck than players.
746,repeat,2,Repeat until someone goes in,Repeat the last two actions until someone declares in.
747,repeat,2,Repeat until someone is set.,Repeat the last two actions until at least one player doesn't want more cards.
748,repeat,2,"Repeat until one player is left, they get the pot",Repeat the last two actions until only one player is left. That player gets the pot.
749,repeat,2,Repeat until everyone's set,Repeat the last two actions until no one wants another card.
750,repeat,2,Repeat until someone thinks they've won,Repeat the last two actions until one player believes they have the highest hand.
751,repeat,2,Repeat until a card goes all the way around,Repeat the last two actions until the table card goes all the way around without getting replaced.
752,repeat,2,Repeat until someone gets quads,Repeat the last two actions until someone gets four of a kind.
753,repeat,2,Repeat until all cards up,Repeat the last two actions until everyone still in has all of their cards face up.
754,repeat,2,Repeat until someone wins,"Repeat the last two actions until zero or one players are left. If one player is left, they get the pot. If no players are left, all who were in before the last table card split the pot."
755,repeat,2,Repeat until all show six,Repeat the last two actions until everyone still in has six cards showing.
756,repeat,2,Repeat once for each player,Repeat the last two actions once for each player.
757,repeat,3,Repeat until one person goes in or you get to five cards,Repeat the last three actions until either only one person goes in (and the game ends) or everyone has five cards (and there is a redeal for all).
758,repeat,3,Repeat until one person is left,"Repeat the last three actions, rotating the dealer, until only one player is left."
759,repeat,3,Repeat once for each player,"Repeat the last three actions once for each player, going around the table clockwise."
760,repeat,4,Repeat until out of cards,Repeat the last four actions until the deck is out of cards.
761,repeat,4,Repeat once for each player,"Repeat the last four actions once for each player, going around the table clockwise."
762,repeat,4,Repeat twice around the table,"Repeat the last four actions for each player, going around the table clockwise twice."
763,repeat,5,Repeat until someone gets two legs,Repeat the last five actions until someone gets two legs. They get the pot.
764,repeat,5,Repeat until someone gets two legs in three games,Repeat the last five actions until someone gets two legs in three consecutive games. They get the pot.
765,repeat,5,Repeat until someone gets three legs,Repeat the last five actions until someone gets three legs. They get the pot.
766,repeat,7,Repeat until someone gets three legs,Repeat the last seven actions until someone gets three legs.
767,repeat,9,Repeat until someone wins three times,Repeat the last nine actions until someone takes half the pot three times. They take the whole pot.
768,repeat,12,Repeat if there's money in the pot,Repeat the last twelve actions if there is still money in the pot.
769,repeat,12,Repeat until someone gets three legs,Repeat the last twelve actions until someone wins three times. They take the pot.
770,repeat,13,Repeat until both pots are empty,Repeat the last thirteen actions until both pots are empty.
771,repeat,16,Repeat until someone gets three legs,Repeat the last sixteen actions until someone wins three times. They take the pot.
772,showdown,1,Secret showdown low,"The players still in show each other their hands, low hand wins. There is no payout in the case of a tie."
773,showdown,1,Lowball,"Showdown, low hand wins."
774,showdown,1,Showdown for low,"Showdown, low declared low hand wins the low pot."
775,showdown,1,"Showdown, low hand gets a leg",Showdown. The lowest hand gets a leg.
776,showdown,2,Showdown with second chance,"Showdown, high hand wins. The second place hand may switch hands with the table cards and make a draw to see if he can beat the winner."
777,showdown,2,Best hand gets a point,The best hand revealed gets a point.
778,showdown,2,High hand gets a leg,"High hand gets a leg, but the pot stays."
779,showdown,2,Secret showdown,"The players still in show each other their hands, high hand wins. There is no payout in the case of a tie."
780,showdown,2,Deprecated (Secret showdown),"The players still in show each other their hands. High hand wins the pot, losers match the pot, players keep their hands. There is no payout in the case of a tie."
781,showdown,2,Secret showdown,The players still in show each other their hands. High hand wins the pot.
782,showdown,2,Runoff showdown,"Each player flips one hand over, and everyone except the two best hands must fold. The remaining players flip their second hand over, and the higher second hand takes the pot."
783,showdown,2,"Losers match the pot, no redeal","Showdown, high hand wins the pot. Everyone who went in and lost matches the pot. If only one person went in, the game is over."
784,showdown,2,Showdown,"Showdown, high hand wins."
785,showdown,2,Showdown for high,"Showdown, high declared high hand wins the high pot."
786,showdown,2,"Showdown, high takes half","Showdown, high hand wins half of the pot."
787,showdown,2,Showdown for two card hand,The high two card hand wins the pot
788,showdown,3,High/low showdown,"Showdown, highest declared high hand and lowest declared low hand split the pot."
789,showdown,3,High/low cards speak,The highest showing high hand and the lowest showing low hand split the pot.
790,showdown,7,High/low/both showdown,High declared high hand and lowest declared low hand split the pot. Hands declared as both must win both to win anything.
791,showdown,7,High/low/both cards speak,The highest showing high hand and the lowest showing low hand split the pot.
792,showdown,7,High/low/both showdown,The highest declared high hand and the lowest declared low hand split the pot.
793,showdown,8,High unique hole wins,"The highest unmatched hole card wins the pot. If no one has a unique card, redeal."
794,showdown,10,"Showdown, high with split-card","Showdown, high hand splits the pot with the split-card"
795,showdown,14,High/split-card/both showdown,The highest declared high hand splits the pot with the best declared split-card.
796,showdown,16,Most points takes the pot,The player with the most points gets the pot.
797,showdown,17,Low hand splits with their neighbor,"Showdown, low hand splits the pot with the closest remaining player to their left"
798,showdown,18,"Showdown, high team splits the pot","Showdown, the team with the highest hand splits the pot. If a team member folded, the remaining partner gets the whole pot."
799,showdown,18,High split,"Showdown, high hand for each flop and turn splits the pot."
800,showdown,18,High hands splits to the left,"Showdown, the high hand splits the pot with the player to their left."
801,showdown,18,High-hand/split-hand showdown,The high hand splits the pot with the split-hand.
802,showdown,19,Rotating showdown,"Each player in turn declares high/low/out. If two players declare the same way, compare hands and loser pays winner the pot. If only one person declares in a direction, they win that pot."
803,showdown,19,High/low/split-hand showdown,The high hand splits the pot with the low hand and the split-hand.
804,showdown,26,"You must have two of high hand, high-card, and low-card","If a player has two of high hand, high-card, and low-card, they win the pot. Otherwise, redeal for all."
805,showdown,31,High/low/high-card/low-card/multiple showdown,"The high declared high hand splits with the low declared low hand, the high declared high card, and the low declared low card. If you declared something and didn't win it, you don't win anything."
806,showdown,64,"High/low showdown, qualifying low takes all","High declared high hand takes the pot, unless there is a qualifying low hand. In that case the low hand takes the pot."
807,showdown,64,"Low showdown for two, high for more","If two people are in the showdown, low hand takes the pot, otherwise high hand the pot."
808,showdown,64,Last jack's showdown,The showdown depends on what game the last player to shift the game called.
809,showdown,64,Lowball if no one could open.,"Showdown, high hand wins unless no one met the opening qualifier, in which case low hand wins."
810,showdown,64,Random showdown,"If the table card is two through five, low hand wins. If it is jack through ace, high hand wins. Otherwise, the highest declared high hand splits the pot with the lowest declared low hand."
811,shuffle,0,Reshuffle if necessary,"If the deck runs out of cards, reshuffle the discards."
812,shuffle,1,Reshuffle discards,Shuffle any discarded cards back into the deck.
813,shuffle,1,Reshuffle the deck,Reshuffle all of the cards into the deck.
814,shuffle,1,Discard and reshuffle,All players discard their hands and the deck is reshuffled.
815,shuffle,1,Shuffle the discards,Shuffle the discards into a table pile.
816,stack,3,Make your draw stack three,Any player who drew less than three cards must put enough cards on top of their stack of cards received until it has three cards.
817,stack,6,Make a stack of four with a card on either side,"Each player puts their cards into a four card stack, with one card on either side."
818,stack,7,Split cards into a three stack and a four stack,Each player splits their cards into a  stack of four cards and a stack of three cards. You may not change the order of the three card stack once betting starts.
819,stack,10,Split cards into two stacks in order,"Each player splits their cards into two hands of five cards each, arranging them in order in face down stacks. The order of the stacks may not change once made."
820,stack,111,Put your cards in a stack,Each player puts their cards in order in a stack face down on the table. The order of the stack may not change once made.
821,stack,111,Make a stack,"Arrange your down and no peek cards in a stack, but do not look at your no peek cards."
822,table,1,Deal a table card for every pair,"Every time a pair is dealt face up, deal a card face up to the table."
823,table,1,One table down,Deal one card face down to the table.
824,table,1,One table up,Deal one card face up to the table.
825,table,1,One table up to the lead,Deal one face up table card to the player to the dealer's left.
826,table,1,"One table up, matches kill","Deal one card face up to the table. If you have a card of that rank in your hand, you must fold."
827,table,1,No second chances,"If a player has a second chance to take the same table card, discard it and replace it instead."
828,table,2,Replace table pairs,"If the last four table cards flipped have a pair, replace the pairing card from the deck until they don't have a pair."
829,table,2,Two table down,Deal two cards face down to the table.
830,table,2,Two table up,Deal two cards face up to the table.
831,table,3,Three table down,Deal three table cards face down.
832,table,3,Three table up,Deal three cards face up to the table.
833,table,4,Four table up,Deal four cards face up to the table.
834,table,4,Deal four table down,Deal four cards face down to the table.
835,table,5,Make sure the table has five cards,"If the table has less than five cards, deal table cards until it does."
836,table,5,Five table down,Deal five cards face down to the table.
837,table,5,Five table up,Deal five cards face up to the table.
838,table,6,Six table down in rows of four and two,"Deal six cards face down to the table in two rows, one of four cards and one of two cards."
839,table,6,Six table down,Deal six cards face down to the table.
840,table,116,Replace table pairs,"If the table cards ever pair, replace the last one from the deck until they don't pair."
841,table,201,One table up each,Deal one table card face up to each player.
842,table,201,One table up per player,Deal a number of up table cards equal to the number of players.
843,table,201,Discard one to the table,Each player discards one card face down to the table.
844,table,202,Two table per player,Deal a number of face down table cards equal to twice the number of players.
845,trade,111,Pay to trade,"Players may trade cards with each other, as long as the same number of cards are traded by each player. No information may be given about the cards except the number offered for trade. Each player may trade up to six times, but must reante each time."
846,turn,1,Flip the top common,Flip the top common card face up.
847,turn,1,Flip the next common going around,Flip the next common card going clockwise around face up.
848,turn,1,Flip the opposite corner,Flip the common card in the corner opposite the last common card flipped.
849,turn,1,Flip the top left common,Flip the top left common card face up.
850,turn,1,Flip the next common going right then down,"Flip the next common card face up, going left to right, and then down."
851,turn,1,Flip first base,Flip the common card on the right side of the diamond.
852,turn,1,Flip one going around widdershins,Flip the next common card going around counter clockwise.
853,turn,1,Flip top middle,Flip the middle card from the first set of commons.
854,turn,1,Flip bottom middle,Flip the middle card from the second set of commons.
855,turn,1,Flip the next common going left then down,"Flip the next common card face up, going right to left, and then down."
856,turn,1,Flip the top middle common card,Flip the top middle common card face up.
857,turn,1,Flip the next common going around and in,"Flip the next common card going clockwise around, and then spiraling in."
858,turn,1,Flip a card from set one,Flip a card from the first set of commons.
859,turn,1,Flip a card from set two,Flip a card from the second set of commons.
860,turn,1,Flip one common card,Flip one common card face up.
861,turn,1,Flip one column,Flip one vertical column of common cards face up.
862,turn,1,Flip a top end,Flip one end card from the first set of commons.
863,turn,1,Flip a bottom end,Flip one end card from the second set of commons.
864,turn,1,Flip any common but the center,Flip over any one common card except the center one.
865,turn,1,"Flip one common card going clockwise, skipping cards","Flip one common card going clockwise around, skipping every other card."
866,turn,1,Flip one top common,Flip one common card from the top row face up.
867,turn,1,Flip one bottom common,Flip one common card from the bottom row face up.
868,turn,1,Flip one table card,Flip one table card face up.
869,turn,2,Flip a pair,Flip one pair of common cards face up.
870,turn,2,"Flip two opposite commons, going clockwise","Flip face up two common cards on opposite sides of the circle face up, going clockwise around."
871,turn,2,Flip two common cards,Flip two common cards face up.
872,turn,2,Flip two from row of four,Flip two cards from the row of four common cards face up.
873,turn,2,Flip the row of two,Flip the commons from the row of two face up.
874,turn,2,Flip two table,Flip two table cards face up.
875,turn,2,Last raiser flips two non-center,The person who was called in the last betting round flips two non-center commons of their choice.
876,turn,3,Flip three common,Flip three common cards face up.
877,turn,4,Flip a row of four,Flip the highest row of unflipped common cards.
878,turn,4,Flip the four corner commons,Flip face up the four common cards in the corners of the square.
879,turn,4,Flip the four edge commons,Flip face up the four common cards on the edge of the square face up.
880,turn,4,Flip four common,Flip four common cards face up.
881,turn,4,Flip four table,Flip four table cards face up.
882,turn,115,Flip one column,Flip one vertical column of common cards.
883,turn,115,Flip the table cards,Flip all of the table cards face up.
884,turn,115,Flip one row,Flip one horizontal row of common cards.
885,turn,401,Flip one common from each row,Flip one common card from each row face up.
886,turn,500,Flip every other common in the circle,Flip every other common card in the circle face up.
887,wild,0,Spades make wilds normal,"If you have a spade in your hand, none of your wilds are wild."
888,wild,0,Terminal kings kill wilds,"If the last card dealt face up is a king, nothing is wild."
889,wild,0,Different wilds cancel,"If you have wild cards with different ranks, none of them count as wild."
890,wild,0,The second face card kills wilds,The second face up face card dealt kills all wilds.
891,wild,0,Wilds only work if you have different wilds,"If you do not have at least two wilds of different rank, none of your wild cards are wild."
892,wild,0,Jokers with wilds kills all wilds,"If you have a joker and a wild card, none of your cards are wild."
893,wild,0,Threes are wild for the table,Threes are wild for the table.
894,wild,0,Declared suit is wild,The dealer declares one suit to be wild.
895,wild,0,Fives are wild for the table,Fives are wild for the table.
896,wild,0,Sevens are wild for the table,Sevens are wild for the table.
897,wild,1,Queen of hearts is a match wild,The queen of hearts is wild if you match the pot.
898,wild,1,Down queen of spades is wild,"If a player has the queen of spades as a hole card, it is wild."
899,wild,1,One eyed king is wild,The one eyed king is wild. This should be the king of diamonds.
900,wild,1,The king of diamonds is wild,The king of diamonds is wild.
901,wild,1,The queen of hearts is wild,The queen of hearts is wild.
902,wild,1,The ace of diamonds is wild,The ace of diamonds is wild.
903,wild,1,The two of spades is wild,The two of spades is wild.
904,wild,1,The bedpost queen is wild,The queen holding a scepter is wild. This is typically the queen of spades.
905,wild,1,the two of diamonds is wild,the two of diamonds is wild.
906,wild,1,The axe king is wild,The king holding an axe is wild. This is typically the king of diamonds.
907,wild,1,The queen of diamonds is wild,The queen of diamonds is wild.
908,wild,1,The nine of diamonds is wild,The nine of diamonds is wild.
909,wild,1,The jack of clubs is wild,The jack of clubs is wild.
910,wild,1,The suicide king is wild,The king with a sword through his head is wild. This is typically the king of hearts.
911,wild,1,The four of diamonds is wild,The four of diamonds is wild.
912,wild,1,The five of diamonds is wild,The five of diamonds is wild.
913,wild,2,First table indicates wild for opposite color,Cards of the same rank but opposite color as the first table card are wild.
914,wild,2,Red eights in the hole are wild,Red eights in the hole are wild.
915,wild,2,Black fours are wild,Black fours are wild.
916,wild,2,One eyed jacks are wild,Jacks with only one eye are wild. This is typically the jacks of hearts and spades.
917,wild,2,Black aces are wild,Black aces are wild.
918,wild,2,Red jacks are wild,Red jacks are wild.
919,wild,2,Black kings are wild,Black kings are wild.
920,wild,2,Black fives are wild,Black fives are wild.
921,wild,2,Red aces are wild,Red aces are wild.
922,wild,2,Black eights are wild,Black eights are wild.
923,wild,2,Red nines are wild,Red nines are wild.
924,wild,2,Red sevens are wild,Red sevens are wild.
925,wild,2,Red fives are wild,Red fives are wild.
926,wild,3,The one-eyed king is triple wild,The one-eyed king can count as any three cards.
927,wild,3,Middle table card indicates wild,"The middle rank table card is wild, as are all cards of the same rank. If there is a pair of table cards, use the pair to indicate wild."
928,wild,3,Last common indicates wild but is not wild,"All cards of the same rank as the last common card are wild, but the last common card is not wild itself."
929,wild,3,Second table indicates wild,Any card of the same rank as the second table card is wild.
930,wild,3,The last table card indicates wild,Any card of the same rank as the last table card is wild.
931,wild,3,First table card indicates wild,Any card of the same rank as the first table card flipped is wild
932,wild,4,Left facing cards are wild,Face cards that face to their left are wild. This is typically the spade face cards and the jack of clubs.
933,wild,4,The high up card indicates wild for low hands,"The highest face up card is wild for low hands, as are all cards of the same rank."
934,wild,4,High up card indicates wild,"The highest up card is wild, as are all others of the same rank."
935,wild,4,The number of players out indicates wild,All cards with the same rank as the number of players who have folded are wild.
936,wild,4,Declared wild,The dealer declares one rank to be wild.
